id,year,rank,average,bayes_average,users_rated,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,owned,trading,wanting,wishing
5934,1991,17221,5.92,5.505,38,1991,2,2,180,180,180,12,213,22,2,8
2320,1975,17222,5.83,5.505,38,1975,3,6,240,240,240,12,81,3,3,4
285165,2019,18919,5.2,5.493,38,2019,2,10,15,15,15,8,83,2,3,19
237572,2018,18445,5.24,5.497,38,2018,2,4,45,30,45,9,136,2,0,5
26204,1987,20513,4.37,5.473,38,1987,2,4,45,45,45,10,165,11,5,9
34218,2008,15862,6.06,5.513,38,2008,2,4,20,20,20,0,93,21,5,10
5530,1990,19034,5.28,5.492,38,1990,2,4,20,15,20,8,109,10,1,4
210428,2016,9945,8.26,5.555,38,2016,2,2,0,0,0,0,173,2,12,33
145275,2013,17021,5.79,5.506,38,2013,2,4,20,20,20,8,172,19,2,15
314252,2020,10143,8.41,5.553,38,2020,2,2,240,120,240,12,254,3,2,5
9474,1990,17027,5.79,5.506,38,1990,2,2,10,10,10,5,48,2,14,20
300008,2020,15912,6.22,5.513,38,2020,2,2,5,5,5,5,53,1,0,7
30164,2007,15211,6.34,5.516,38,2007,2,8,20,20,20,12,104,4,11,15
63379,2009,21314,2.67,5.44,38,2009,2,8,60,60,60,10,182,10,0,4
194033,2016,17730,5.68,5.502,38,2016,2,5,15,15,15,4,96,1,1,5
266259,2018,17059,6.04,5.506,38,2018,2,6,20,0,20,12,114,3,0,7
2341,1974,13722,6.75,5.525,38,1974,2,4,60,60,60,10,73,6,8,14
217268,2017,15669,6.38,5.514,38,2017,1,4,120,60,120,10,67,0,0,10
6630,1978,18975,5.21,5.493,38,1978,2,2,30,30,30,8,87,5,2,8
253564,2019,11361,7.51,5.541,38,2019,2,2,30,30,30,14,146,1,18,33
208360,2017,17091,5.93,5.506,38,2017,3,7,20,10,20,13,106,5,0,12
1079,1998,14277,6.52,5.522,38,1998,2,5,30,30,30,10,105,4,10,19
41529,2009,15884,6.47,5.513,38,2009,2,2,30,30,30,8,44,0,3,37
330950,2022,11568,8.32,5.539,38,2022,1,4,60,45,60,12,47,3,17,126
190104,2014,17121,5.76,5.506,38,2014,3,16,0,0,0,8,117,1,0,0
110962,2012,20924,3.63,5.461,38,2012,2,4,30,30,30,13,120,13,0,16
12111,2001,13049,7.12,5.529,38,2001,2,6,45,45,45,10,70,1,15,35
24443,2006,18843,5.22,5.494,38,2006,2,4,30,30,30,10,69,8,1,11
336622,2021,13914,6.55,5.524,38,2021,2,5,60,30,60,12,177,1,3,52
28699,0,18408,5.47,5.497,38,0,2,2,60,60,60,0,57,2,2,2
1820,2001,13838,6.68,5.524,38,2001,2,4,60,60,60,10,93,10,9,14
137156,2014,15353,6.25,5.516,38,2014,2,4,20,20,20,8,101,12,0,15
316760,2020,14195,8.11,5.522,38,2020,1,100,25,15,25,10,52,0,2,17
196234,2017,15364,6.34,5.516,38,2017,1,4,75,40,75,12,121,3,6,25
4738,1979,17478,5.66,5.503,38,1979,2,2,30,30,30,8,103,9,1,12
244913,2018,15367,6.77,5.516,38,2018,1,4,15,15,15,8,132,7,1,11
15430,1995,14705,6.55,5.519,38,1995,2,2,0,0,0,12,183,3,1,8
879,2000,14488,6.4,5.52,38,2000,3,10,60,60,60,10,53,2,8,9
201971,2016,17488,5.67,5.503,38,2016,2,6,20,10,20,8,192,13,1,8
2577,2001,18550,5.41,5.496,38,2001,2,4,20,20,20,5,62,4,6,8
14021,2004,17580,5.63,5.503,38,2004,2,6,10,10,10,5,105,4,1,4
172414,2015,12633,7.22,5.532,38,2015,2,2,120,120,120,10,175,5,8,17
285699,2019,18620,6.04,5.495,38,2019,2,2,15,15,15,6,28,1,5,27
128001,2012,18614,5.29,5.496,38,2012,2,4,20,20,20,5,50,3,0,6
51367,2009,17570,5.72,5.503,38,2009,2,7,30,30,30,10,114,8,0,1
13072,1972,17568,5.66,5.503,38,1972,2,4,120,120,120,10,76,6,6,10
188930,2015,19971,4.73,5.482,38,2015,3,10,0,30,0,16,89,2,0,3
174146,2014,17509,5.51,5.503,38,2014,2,4,90,60,90,12,139,7,1,7
166567,2009,18563,5.33,5.496,38,2009,2,4,0,0,0,4,159,2,1,5
40938,2009,17523,5.71,5.503,38,2009,2,6,40,40,40,8,108,16,2,11
247008,2018,17540,5.68,5.503,38,2018,4,12,60,60,60,13,169,5,2,14
35371,2003,17542,5.83,5.503,38,2003,2,8,120,120,120,0,84,2,0,2
226356,2017,18691,5.4,5.495,38,2017,2,6,0,5,0,3,155,9,2,7
17967,1969,14166,6.76,5.522,38,1969,3,5,60,60,60,12,82,0,12,68
198086,2016,14245,6.66,5.522,38,2016,2,2,60,10,60,0,133,7,2,6
64611,2009,21001,3.79,5.458,38,2009,2,4,10,10,10,8,131,5,3,11
301662,2020,13770,7.05,5.525,38,2020,2,6,60,30,60,0,217,0,15,107
33625,1990,17659,5.74,5.502,38,1990,2,10,120,120,120,0,61,1,0,0
57183,2009,17265,6.09,5.505,38,2009,2,5,25,25,25,8,52,2,2,5
150530,2013,15432,6.16,5.515,38,2013,3,5,60,60,60,15,74,1,6,13
9111,2001,13789,6.8,5.525,38,2001,2,2,240,240,240,12,224,4,16,18
3915,1983,18491,5.36,5.497,38,1983,2,4,45,45,45,8,167,11,2,7
168220,2014,15808,6.11,5.513,38,2014,2,3,10,10,10,7,67,4,2,4
40092,2006,17303,5.98,5.505,38,2006,3,8,15,15,15,7,63,1,0,3
103640,2011,18771,5.25,5.494,38,2011,2,4,30,30,30,8,87,6,3,3
630,1999,11994,7.07,5.536,38,1999,2,4,20,20,20,8,89,7,2,7
7683,1988,14152,6.58,5.523,38,1988,2,6,30,30,30,10,115,6,6,9
13091,2004,17325,6.03,5.504,38,2004,2,2,30,30,30,8,119,8,4,13
290872,2019,10494,7.89,5.549,38,2019,2,2,180,180,180,12,279,4,16,41
17195,1995,17635,6,5.503,38,1995,2,2,100,100,100,12,114,15,1,4
106969,2012,12499,7.21,5.533,38,2012,2,2,45,45,45,11,49,3,18,70
7868,2000,18740,5.54,5.495,38,2000,2,2,30,30,30,8,109,6,1,11
163263,2015,18510,5.4,5.496,38,2015,2,6,45,45,45,10,92,6,5,24
303635,2020,13824,7,5.524,38,2020,2,4,20,20,20,8,109,0,3,26
39087,2008,17378,5.91,5.504,38,2008,2,2,20,20,20,0,55,5,5,10
171411,2015,19948,4.72,5.483,38,2015,2,4,15,15,15,8,73,6,0,4
30896,2007,17615,6.17,5.503,38,2007,3,5,25,25,25,0,53,6,1,4
32794,2007,19885,4.68,5.483,38,2007,2,20,35,35,35,7,145,3,0,1
285902,2019,12935,7.48,5.53,38,2019,2,4,0,0,0,0,80,1,4,19
341510,2021,16707,5.97,5.508,38,2021,2,2,15,10,15,7,30,0,1,8
294810,2021,11178,7.98,5.543,38,2021,2,4,30,20,30,10,91,1,4,20
11551,2004,17901,5.53,5.501,38,2004,1,4,45,45,45,8,79,6,1,3
255744,2014,14366,6.43,5.521,38,2014,2,6,45,45,45,10,75,0,8,25
342636,2021,15056,6.96,5.517,38,2021,2,5,30,10,30,7,123,0,0,4
8723,1975,11626,7.2,5.539,38,1975,2,2,180,180,180,12,169,9,10,23
199611,2016,10939,7.63,5.545,38,2016,2,4,45,1,45,8,82,1,4,33
157528,2014,10618,7.91,5.548,38,2014,2,2,0,0,0,0,157,0,6,30
11552,2000,16613,6.04,5.509,38,2000,2,2,0,0,0,0,246,10,14,25
349805,2021,11624,7.42,5.539,38,2021,1,1,45,10,45,13,199,3,10,51
242649,2017,15491,6.37,5.515,38,2017,2,4,0,90,0,10,81,2,1,10
269504,2019,13541,7.3,5.526,38,2019,2,4,45,15,45,10,119,1,0,7
147824,2013,16659,5.87,5.508,38,2013,2,4,35,35,35,14,139,9,0,13
209737,2016,16573,5.89,5.509,38,2016,2,4,0,15,0,5,94,2,2,7
4010,1994,14102,6.71,5.523,38,1994,2,2,120,120,120,0,159,19,2,15
105434,2003,18291,5.49,5.498,38,2003,2,0,0,0,0,10,133,2,0,2
301614,2020,12733,6.98,5.531,38,2020,2,5,30,15,30,8,68,1,7,37
13031,1972,16706,6.03,5.508,38,1972,2,2,60,60,60,8,58,4,6,10
29419,2007,20299,4.53,5.477,38,2007,2,4,20,20,20,8,81,4,0,1
294969,2019,20354,4.46,5.476,38,2019,2,6,0,0,0,7,118,2,2,2
218574,2017,18319,5.48,5.498,38,2017,2,8,15,15,15,6,88,1,4,16
276817,2019,17839,5.8,5.501,38,2019,2,8,0,0,0,6,142,3,0,5
3402,1993,13605,6.87,5.526,38,1993,2,6,60,60,60,10,81,5,4,9
13745,0,16756,6.25,5.508,38,0,2,2,0,0,0,0,61,0,2,11
250870,2018,16061,6.13,5.512,38,2018,2,4,30,15,30,8,74,7,10,34
33541,2007,10786,8,5.546,38,2007,0,0,0,0,0,0,88,0,5,21
180339,2015,16781,6.09,5.508,38,2015,2,6,25,15,25,13,82,2,0,5
4426,2000,17960,5.56,5.5,38,2000,2,2,120,120,120,0,63,0,6,14
18732,1992,14452,6.7,5.521,38,1992,2,6,45,45,45,6,110,8,7,14
171540,2015,18203,5.53,5.499,38,2015,1,5,15,15,15,5,51,2,0,8
12269,1980,10299,8.66,5.551,38,1980,2,4,240,240,240,0,104,3,19,27
210098,2016,19490,5.31,5.488,38,2016,2,5,20,15,20,6,156,8,2,35
258440,2018,12278,7.28,5.534,38,2018,3,6,30,0,30,12,70,1,0,3
16169,1982,11741,7.36,5.538,38,1982,2,8,600,600,600,12,141,11,4,10
291951,2019,9741,9.01,5.558,38,2019,1,10,0,0,0,8,89,0,7,65
307191,2020,10593,8,5.548,38,2020,1,4,120,20,120,10,163,2,12,86
160868,2015,15013,6.36,5.517,38,2015,2,6,90,60,90,13,105,4,4,23
323068,2020,12399,7.4,5.534,38,2020,2,4,35,20,35,8,91,0,0,6
182400,2016,15020,6.49,5.517,38,2016,3,10,120,30,120,13,164,4,0,11
6448,1997,12839,6.97,5.531,38,1997,6,8,180,180,180,16,268,14,2,19
76352,0,12264,7.23,5.534,38,0,4,4,30,30,30,10,36,0,0,3
310885,2020,13299,8.81,5.528,38,2020,2,6,60,30,60,10,40,0,6,31
107834,2012,15511,6.25,5.515,38,2012,2,5,45,45,45,11,79,7,8,22
332229,2020,11642,7.2,5.539,38,2020,1,6,90,60,90,10,60,2,3,13
9350,2004,15033,6.37,5.517,38,2004,2,2,30,30,30,9,159,14,6,11
19513,2005,21143,3.02,5.452,38,2005,2,4,60,60,60,8,44,3,1,1
28176,2007,19425,4.89,5.489,38,2007,2,4,45,45,45,4,62,2,0,2
9083,1999,17925,5.74,5.501,38,1999,2,2,180,180,180,12,219,8,5,8
14299,1995,13108,6.86,5.529,38,1995,2,2,300,180,300,12,166,2,4,6
26386,2006,16072,8.49,5.512,38,2006,2,7,30,30,30,8,26,3,1,9
202566,2016,16773,6.14,5.508,38,2016,2,5,30,15,30,6,68,4,0,1
153478,2014,14822,6.5,5.519,38,2014,2,4,20,20,20,6,86,4,0,13
219661,2016,14627,6.59,5.52,38,2016,2,4,40,20,40,8,48,1,0,15
331666,2021,20027,4.69,5.482,38,2021,2,2,0,0,0,8,7,0,1,5
19904,2000,11273,7.77,5.542,38,2000,1,2,180,180,180,10,52,2,8,22
136215,2013,14837,6.72,5.519,38,2013,1,1,60,60,60,0,184,3,21,94
12202,2000,13684,6.6,5.525,38,2000,1,1,60,60,60,12,131,3,24,56
10570,1994,19135,5.33,5.491,38,1994,2,2,240,240,240,12,193,12,5,9
228742,2017,13250,6.84,5.528,38,2017,2,4,60,30,60,12,140,7,2,14
247714,2017,13683,6.62,5.525,38,2017,2,5,10,10,10,8,83,3,0,6
116736,2012,12983,6.92,5.53,38,2012,1,2,0,0,0,0,225,3,5,17
32685,2007,19094,5.19,5.492,38,2007,2,6,30,30,30,0,91,7,0,2
14567,1977,17788,5.61,5.502,38,1977,2,2,0,0,0,12,111,12,4,5
74312,2011,11299,7.42,5.542,38,2011,1,2,240,240,240,12,201,4,12,30
16875,2004,14305,6.66,5.522,38,2004,2,2,20,20,20,8,45,1,19,35
1994,1992,19066,5.24,5.492,38,1992,2,4,120,120,120,12,108,9,1,6
6880,1999,21089,3.63,5.455,38,1999,0,0,10,10,10,0,99,3,1,4
255335,2018,15942,6.12,5.512,38,2018,2,99,60,20,60,18,114,1,0,10
166371,2015,18400,5.67,5.497,38,2015,2,4,45,15,45,13,69,1,3,12
194438,2015,15932,6.28,5.512,38,2015,1,4,30,30,30,8,139,2,0,8
225979,2017,15160,6.23,5.517,38,2017,2,4,120,30,120,12,147,2,4,15
261491,2018,14295,6.54,5.522,38,2018,2,4,20,10,20,7,34,0,21,73
93493,2011,15151,6.33,5.517,38,2011,2,2,40,40,40,8,82,4,6,20
273349,2019,13642,6.91,5.525,38,2019,3,8,20,15,20,8,64,2,4,30
187769,2015,14632,6.57,5.52,38,2015,1,99,0,0,0,0,71,1,14,50
306311,2022,13948,6.92,5.524,38,2022,1,5,90,60,90,14,63,0,37,272
15112,1970,17825,5.77,5.501,38,1970,2,2,30,30,30,0,65,2,4,8
297234,2018,11236,7.71,5.542,38,2018,3,99,45,30,45,8,213,0,7,29
1688,1983,15195,6.32,5.517,38,1983,2,5,90,90,90,8,88,9,1,9
67421,2009,11242,7.88,5.542,38,2009,1,4,0,0,0,0,74,0,2,15
205542,2016,15138,6.37,5.517,38,2016,2,2,15,15,15,12,97,9,7,25
9846,2002,12553,7.35,5.532,38,2002,1,2,120,120,120,12,211,5,3,13
225932,2017,16840,8.42,5.507,38,2017,2,9,50,20,50,8,39,0,2,4
270958,2019,17803,5.74,5.502,38,2019,2,4,30,30,30,14,148,14,3,32
136092,2013,19167,5.11,5.491,38,2013,3,5,15,15,15,8,78,3,1,3
217320,2017,16831,5.86,5.507,38,2017,2,4,15,15,15,8,107,2,0,2
302269,2019,10799,7.86,5.546,37,2019,2,2,120,60,120,14,244,7,6,14
2547,1986,20197,4.69,5.479,37,1986,2,4,60,60,60,8,172,27,3,6
288430,2019,14693,7.28,5.519,37,2019,2,4,0,30,0,8,52,3,1,8
265832,2017,20083,4.8,5.481,37,2017,3,0,0,0,0,18,134,3,2,1
